,threshold,tpr,fpr,accuracy,f1-measure,precision,recall,learning_rate
100,1.0,0.0,0.0,0.8873270211216314,,,0.0,0.1
0,0.0,1.0,1.0,0.11267297887836854,0.20252667408522618,0.11267297887836854,1.0,1.0
1,0.01,1.0,0.9999179184109004,0.11274581209031319,0.20253993191935063,0.11268118581105689,1.0,1.0
2,0.02,1.0,0.9769350734630222,0.13313911143481427,0.20632168578287544,0.11502713956427987,1.0,1.0
3,0.03,1.0,0.944348682590495,0.16205389657683905,0.21193232413178983,0.11852589641434264,1.0,1.0
4,0.04,0.9993535875888817,0.8962488713781499,0.2046613255644574,0.2206679988581216,0.12402727637384676,0.9993535875888817,1.0
5,0.05,0.9993535875888817,0.8288598867274071,0.26445739257101236,0.2344022439542112,0.1327722432153899,0.9993535875888817,1.0
6,0.06,0.9993535875888817,0.7609784125420668,0.32469045884923525,0.25008087997411843,0.14292317648146435,0.9993535875888817,1.0
7,0.07,0.9993535875888817,0.7010588524993844,0.3778587035688274,0.26577273508681454,0.15326658074749677,0.9993535875888817,1.0
8,0.08,0.9993535875888817,0.6559139784946236,0.4179169701383831,0.2789606640202093,0.16210548390479187,0.9993535875888817,1.0
9,0.09,0.9987071751777634,0.624148403513092,0.44603058994901673,0.28889304412864625,0.16887091485408243,0.9987071751777634,1.0
10,0.1,0.9987071751777634,0.5959944184519412,0.4710123816460306,0.29846421327151545,0.17544855780149898,0.9987071751777634,1.0
11,0.11,0.9980607627666451,0.56792251497989,0.4958485069191551,0.30849150849150847,0.1824412146992792,0.9980607627666451,1.0
12,0.12,0.9967679379444085,0.5391118772059427,0.5212672978878369,0.3193538365952159,0.19013563501849567,0.9967679379444085,1.0
13,0.13,0.9967679379444085,0.5100549946646967,0.5470502549162418,0.3315059658174782,0.19881382155750388,0.9967679379444085,1.0
14,0.14,0.995475113122172,0.4842813756874333,0.5697742170429716,0.3427172582619339,0.20698924731182797,0.995475113122172,1.0
15,0.15,0.9948287007110537,0.45965689895756384,0.591551347414421,0.3543633433110753,0.21557641126208152,0.9948287007110537,1.0
16,0.16,0.9941822882999354,0.4391365016826726,0.609686817188638,0.3646710136336692,0.2232868757259001,0.9941822882999354,1.0
17,0.17,0.9935358758888171,0.4201756546006731,0.6264384559359067,0.3747409484334999,0.23091947115384615,0.9935358758888171,1.0
18,0.18,0.9928894634776988,0.40285643930066484,0.6417334304442825,0.3844324865473658,0.2383612662942272,0.9928894634776988,1.0
19,0.19,0.9909502262443439,0.39062628252482967,0.652367079388201,0.39112131649445087,0.2436427209154482,0.9909502262443439,1.0
20,0.2,0.9877181641887525,0.3779036362143971,0.663292061179898,0.3979684854798802,0.2491846053489889,0.9877181641887525,1.0
21,0.21,0.9864253393665159,0.36583764261676105,0.6738528769118718,0.4053120849933599,0.2550559919772689,0.9864253393665159,1.0
22,0.22,0.9857789269553976,0.35508495444471805,0.6833211944646759,0.4122735874560693,0.260639206973167,0.9857789269553976,1.0
23,0.23,0.984486102133161,0.3451530821636707,0.6919883466860889,0.41869415807560134,0.26588687150837986,0.984486102133161,1.0
24,0.24,0.9838396897220426,0.3370270048428138,0.6991260014566643,0.4242508710801393,0.27043354655294954,0.9838396897220426,1.0
25,0.25,0.9806076276664512,0.330378396125749,0.7046613255644574,0.42798702214698825,0.273727896066402,0.9806076276664512,1.0
26,0.26,0.978021978021978,0.32340146105228595,0.7105608157319738,0.43228571428571433,0.27746194755180636,0.978021978021978,1.0
27,0.27,0.9715578539107951,0.3176557498153164,0.7149308084486525,0.4343930635838151,0.2797319932998325,0.9715578539107951,1.0
28,0.28,0.9683257918552036,0.3109250595091521,0.7205389657683904,0.43846041270305874,0.2833900870223231,0.9683257918552036,1.0
29,0.29,0.9663865546218487,0.3056718378067799,0.7249817916970138,0.44191545965119716,0.28645334355240465,0.9663865546218487,1.0
30,0.3,0.9631544925662573,0.3015677583518017,0.728259286234523,0.44404708687229916,0.28853601859024014,0.9631544925662573,1.0
31,0.31,0.9618616677440207,0.2972174341295247,0.7319737800437,0.44711538461538464,0.2912507339988256,0.9618616677440207,1.0
32,0.32,0.9592760180995475,0.2928671099072478,0.7355426074289876,0.4497651159266556,0.2937450514647664,0.9592760180995475,1.0
33,0.33,0.9566903684550744,0.2881884593285726,0.7394027676620539,0.4527378403181401,0.29653376076938487,0.9566903684550744,1.0
34,0.34,0.9515190691661279,0.28457686940819177,0.7420247632920611,0.45390070921985815,0.2980360396841466,0.9515190691661279,1.0
35,0.35,0.9482870071105365,0.2804727899532135,0.7453022578295703,0.4562276473332297,0.30036855036855037,0.9482870071105365,1.0
36,0.36,0.9424692954104719,0.27620454732003613,0.74843408594319,0.4577708006279435,0.30230147211279285,0.9424692954104719,1.0
37,0.37,0.9347123464770524,0.2711154887958631,0.7520757465404224,0.45933926302414224,0.3044851547694251,0.9347123464770524,1.0
38,0.38,0.929541047188106,0.2667651645735861,0.7553532410779316,0.4612670408981555,0.306740614334471,0.929541047188106,1.0
39,0.39,0.9256625727213963,0.26298941147500615,0.7582665695557174,0.4632055636422448,0.3088869715271786,0.9256625727213963,1.0
40,0.4,0.9217840982546864,0.25732578182713617,0.7628550619082302,0.46692861820563203,0.31265073448805086,0.9217840982546864,1.0
41,0.41,0.9140271493212669,0.25346794713945664,0.7654042243262927,0.4675152917837659,0.3140826299422479,0.9140271493212669,1.0
42,0.42,0.9049773755656109,0.24788639908068621,0.7693372177713037,0.4692475280710574,0.3167420814479638,0.9049773755656109,1.0
43,0.43,0.8991596638655462,0.24427480916030533,0.7718863801893664,0.4704091985120054,0.3185253034119533,0.8991596638655462,1.0
44,0.44,0.8933419521654816,0.23795452679963885,0.7768390386016023,0.4742621825669183,0.3228217706143424,0.8933419521654816,1.0
45,0.45,0.8862314156431803,0.23319379463186407,0.7802621995630007,0.4761243271401284,0.32549857549857547,0.8862314156431803,1.0
46,0.46,0.8778280542986425,0.22941804153328407,0.782665695557174,0.47649122807017547,0.3269925355164941,0.8778280542986425,1.0
47,0.47,0.8687782805429864,0.22416481983091194,0.7863073561544064,0.4781216648879403,0.3298159509202454,0.8687782805429864,1.0
48,0.48,0.861021331609567,0.21899367971763933,0.7900218499635834,0.4802595997836669,0.333,0.861021331609567,1.0
49,0.49,0.8571428571428571,0.21497168185176066,0.7931536780772032,0.48288419519300807,0.3361216730038023,0.8571428571428571,1.0
50,0.5,0.8487394957983193,0.21053927604038414,0.7961398397669337,0.4840552995391704,0.33857658586900463,0.8487394957983193,1.0
51,0.51,0.8377504848093084,0.2059427070508085,0.798980335032775,0.484304932735426,0.34060446780551906,0.8377504848093084,1.0
52,0.52,0.8306399482870072,0.2029056882541246,0.8008739985433357,0.48453996983408754,0.34202821400053235,0.8306399482870072,1.0
53,0.53,0.8170652876535229,0.1987195272100468,0.8030589949016752,0.4831804281345566,0.3430122116689281,0.8170652876535229,1.0
54,0.54,0.8067226890756303,0.19453336616596897,0.8056081573197378,0.4832526621490803,0.3449419568822554,0.8067226890756303,1.0
55,0.55,0.7957336780866192,0.1900188787654929,0.8083758193736343,0.48340860003926955,0.34715172024816693,0.7957336780866192,1.0
56,0.56,0.7853910795087266,0.1855043913650168,0.8112163146394756,0.4838709677419354,0.3496402877697842,0.7853910795087266,1.0
57,0.57,0.768584356819651,0.18115406714273988,0.8131828113619811,0.48108436172364966,0.3501177856301531,0.768584356819651,1.0
58,0.58,0.7595345830639948,0.17606500861856686,0.8166788055353241,0.4828436408465174,0.3539156626506024,0.7595345830639948,1.0
59,0.59,0.7491919844861021,0.17089386850529426,0.8201019664967225,0.48412698412698413,0.3576056772601049,0.7491919844861021,1.0
60,0.6,0.7369101486748546,0.1658868915702208,0.8231609613983977,0.48428207306711973,0.36064536539069914,0.7369101486748546,1.0
61,0.61,0.718164188752424,0.15915620126405647,0.8270211216314639,0.48335871220361104,0.3642622950819672,0.718164188752424,1.0
62,0.62,0.6981254040077569,0.15217926619059344,0.8309541150764749,0.4820352599866102,0.36809815950920244,0.6981254040077569,1.0
63,0.63,0.6864899806076277,0.1447919231716326,0.8361981063364894,0.48570775211525274,0.37579617834394907,0.6864899806076277,1.0
64,0.64,0.665158371040724,0.13781498809816958,0.8399854333576111,0.48366627497062276,0.3799852289512555,0.665158371040724,1.0
65,0.65,0.6483516483516484,0.13157678732660263,0.8436270939548434,0.4830243197688418,0.3848810437452034,0.6483516483516484,1.0
66,0.66,0.6347769877181642,0.1236969547730444,0.849089584850692,0.48662041625371644,0.39453595821615106,0.6347769877181642,1.0
67,0.67,0.6134453781512605,0.11589920380858573,0.85360524399126,0.4856704196519959,0.4019483269800932,0.6134453781512605,1.0
68,0.68,0.5998707175177763,0.10826561602232619,0.8588492352512745,0.489193463363205,0.4129951045838896,0.5998707175177763,1.0
69,0.69,0.579185520361991,0.10194533366165968,0.8621267297887837,0.4862957937584804,0.41908325537885877,0.579185520361991,1.0
70,0.7,0.5669036845507434,0.09447590905359927,0.8673707210487982,0.4906293706293707,0.4324457593688363,0.5669036845507434,1.0
71,0.71,0.5552682611506141,0.089058524173028,0.8708667152221413,0.49212260097393296,0.4418724279835391,0.5552682611506141,1.0
